Date,NSEI NIFTY 50 Index (India),BSE SENSEX Index (India),NSEBANK BankNifty (India),HSI Hang Seng (Hong Kong),TWII TSEC weighted Index (Taiwan),AXJO AS51 Index (Australia),SET.BK Index (Thailand),JKSE IDX Composite (Indonesia),000001.SS Shanghai Composite Index (China),000300.SS CSI 300 Index (China),N225 Nikkei 225 Index (Japan),TPX TOPIX Index (Japan),STI Straits Times Index (STI) (Singapore),IXIC CCMP Index_NASDAQ COMPOSITE INDEX (USA),NYA Index_NYSE COMPOSITE INDEX (USA),GSPC S&P 500 Index (USA),GSPTSE SPTSX Index (Canada),MXX MEXBOL Index (Mexico),MERV MERVAL Index (Argentina),BVSP IBOV Index (Brazil),IPSA Index_Chile stock market select index (Chile),GDAXI DAX index_Complete (Germany),FCHI CAC40 Index (France),IBEX35 Index (Spain),SSMI SwisMarketIndexSMI Index (Switzerland),AEX Index (Netherlands),BFX BEL20 Index (Belgium),ATX Index (Austria),PX Prague Stock Exchange Index (Czech Republic),BUX Index Budapest Stock Exch Index (Hungary),TA-25 Index (Israel),KOSPI Index (South Korea),BIST 100 Index (Turkey),ISEQ Index (Ireland)
2023-02-23,17511.25,59605.8,40001.55,20351.35,15615.41,7285.4,1652.47,6839.45,3287.48,4103.65,,42.99,3264.93,11590.4,15584.93,4012.32,20188.2,53085.71,248006.3,107720.0,,15475.69,7317.43,9231.6,11247.75,755.72,3888.52,3466.6,11.09,,,2439.09,5086.2,8156.89
2023-02-24,17465.8,59463.93,39909.4,20010.04,15503.79,7307.0,1634.02,6856.58,3267.16,4061.05,27453.48,42.7,3282.3,11394.94,15464.46,3970.04,20219.2,52686.24,248324.7,105873.0,,15209.74,7187.27,9201.5,11181.77,746.41,3859.5,3455.75,10.89,,,2423.61,5058.8,8057.59
2023-02-27,17392.7,59288.35,40307.1,19943.51,,7224.8,1627.35,6854.78,3258.03,4043.84,27423.96,42.66,3263.24,11466.98,15492.93,3982.24,20260.1,53013.62,250465.59,105711.0,,15381.43,7295.55,9314.3,11219.93,756.99,3908.45,3496.97,11.0,,,2402.64,5197.4,8214.79
2023-02-28,17303.95,58962.12,40269.05,19785.94,,7258.4,1622.35,6843.24,3279.61,4069.46,27445.56,42.74,3262.63,11455.54,15428.97,3970.15,20221.2,52758.06,247459.3,104932.0,,15365.14,7267.93,9394.6,11098.35,752.93,3902.21,3547.11,10.77,,,2412.85,5237.3,8214.9
2023-03-01,17450.9,59411.08,40698.15,20619.71,15598.49,7251.6,1619.98,6844.94,3312.35,4126.94,27516.53,42.77,3255.08,11379.48,15436.3,3951.39,20259.8,53473.46,249580.5,104385.0,,15305.02,7234.25,9322.9,11056.08,749.38,3879.87,3504.74,10.82,,,,5322.7,8220.06
2023-03-02,17321.9,58909.35,40389.8,20429.46,15598.72,7255.4,1612.64,6857.42,3310.65,4117.74,27498.87,42.96,3234.9,11462.98,15524.52,3981.35,20337.2,53329.53,242748.91,103326.0,,15327.64,7284.22,9327.3,11165.58,755.17,3856.39,3524.5,10.64,,,2427.85,5261.4,8393.53
2023-03-03,17594.35,59808.97,41251.35,20567.54,15608.42,7283.6,1606.88,6813.64,3328.39,4130.55,27927.47,42.78,3232.02,11689.01,15721.06,4045.64,20581.6,54182.27,245865.2,103866.0,,15578.39,7348.12,9464.2,11190.09,760.57,3885.05,3539.75,10.78,,,2432.07,5212.4,8447.4
2023-03-06,17711.45,60224.46,41350.4,20603.19,15763.51,7328.6,,6807.0,3322.03,4109.01,28237.78,42.08,3239.31,11675.74,15694.34,4048.42,20514.8,53924.19,253018.59,104700.0,,15653.58,7373.21,9511.0,11147.25,759.83,3881.94,3546.65,10.63,,,2462.62,5392.3,8562.1
2023-03-08,17754.4,60348.09,41577.1,20051.25,15818.2,7307.8,1612.6,6776.37,3283.25,4034.11,28444.19,41.81,3226.86,11576.0,15440.64,3992.01,20346.5,53388.66,250911.8,106540.0,,15631.87,7324.76,9466.1,11025.26,753.35,3849.32,3557.01,10.3,,,2431.91,5438.4,8565.41
2023-03-09,17589.6,59806.28,41256.75,19925.74,15770.66,7311.1,1614.22,6799.79,3276.09,4019.85,28623.15,40.25,3214.51,11338.35,15140.79,3918.32,20086.7,53426.77,247553.8,105071.0,,15633.21,7315.88,9423.2,10948.85,753.2,3822.72,3504.85,9.93,,,2419.09,5446.2,8491.14
2023-03-10,17412.9,59135.13,40485.45,19319.92,15526.2,7144.7,1599.65,6765.3,3230.08,3967.14,28143.97,39.27,3177.43,11138.89,14894.18,3861.59,19774.9,52794.53,236419.41,103618.0,,15427.97,7220.67,9285.0,10765.26,743.03,3746.75,3445.68,9.62,,,2394.59,5384.6,8384.22
2023-03-13,17154.3,58237.85,39564.7,19695.97,15560.49,7108.8,1573.07,6786.96,3268.7,4008.69,27832.96,38.54,3132.37,11188.84,14764.37,3855.76,19588.9,53012.25,225227.5,103121.0,,14959.47,7011.5,8958.9,10632.05,727.25,3660.0,3305.03,9.24,,,2410.6,5323.2,8103.06
2023-03-14,17043.3,57900.19,39411.4,19247.96,15360.42,7008.9,1523.89,6641.81,3245.31,3984.7,27222.04,38.6,3129.75,11428.15,14944.74,3919.29,19694.2,52691.66,220447.0,102932.0,,15232.83,7141.57,9159.0,10716.72,737.52,3728.72,3360.2,9.16,,,2348.97,5207.3,8291.43
2023-03-15,16972.15,57555.9,39051.5,19539.87,15387.59,7068.9,1565.0,6628.14,3263.31,3986.9,27229.48,37.72,3172.92,11434.05,14662.55,3891.93,19378.8,52085.6,209824.2,102675.0,,14735.26,6885.71,8759.1,10516.4,716.47,3629.91,3148.43,9.11,,,2379.72,5121.6,7987.45
2023-03-16,16985.6,57634.84,39132.6,19203.91,15221.12,6965.5,1554.65,6565.73,3226.89,3939.15,27010.61,37.84,3155.54,11717.28,14830.98,3960.28,19539.0,52505.7,223388.2,103435.0,,14967.1,7025.72,8890.2,10719.1,727.06,3652.55,3147.44,9.25,,,2377.91,5229.6,8167.62
2023-03-17,17100.05,57989.9,39598.1,19518.59,15452.96,6994.8,1563.67,6678.24,3250.55,3958.82,27333.79,36.05,3183.28,11630.51,14599.05,3916.64,19387.7,51925.61,221740.3,101982.0,,14768.2,6925.4,8719.3,10613.55,722.43,3602.8,3124.59,9.06,,,2395.69,5136.4,8007.95
2023-03-20,16988.4,57628.95,39361.95,19000.71,15419.97,6898.5,1555.45,6612.49,3234.91,3939.08,26945.67,37.08,3139.76,11675.54,14777.7,3951.57,19519.4,,221059.09,100923.0,,14933.38,7013.14,8833.1,10643.64,729.05,3630.99,3140.9,9.25,,,2379.2,4975.5,8167.5
2023-03-21,17107.5,58074.68,39894.7,19258.76,15513.45,6955.4,1577.18,6691.61,3255.65,3982.38,,38.65,3173.93,11860.11,14985.95,4002.87,19654.9,52652.65,228790.2,100998.0,,15195.34,7112.91,9049.4,10792.58,736.18,3685.24,3228.3,9.7,,,2388.35,4906.6,8374.56
2023-03-22,17151.9,58214.59,39999.05,19591.43,15760.46,7015.6,1585.08,,3265.75,3999.44,27466.61,37.94,3220.98,11669.96,14741.08,3936.97,19532.8,52550.4,224914.59,100221.0,,15216.19,7131.12,9009.3,10782.28,741.8,3666.07,3183.34,9.55,,,2416.96,5001.1,8332.16
2023-03-23,17076.9,57925.28,39616.9,20049.64,15863.95,6968.6,1593.65,,3286.65,4039.09,27419.61,37.71,3219.0,11787.4,14693.02,3948.72,19459.9,52827.93,219276.7,97926.0,,15210.39,7139.25,8970.0,10718.54,743.59,3657.72,3162.8,9.6,,,2424.48,5062.0,8235.78
2023-03-24,16945.05,57527.1,39395.35,19915.68,15914.7,6955.2,1591.85,6762.25,3265.65,4027.05,27385.25,37.7,3212.64,11823.96,14758.57,3970.99,19501.5,52771.12,,98829.0,,14957.23,7015.1,8792.5,10634.04,731.81,3626.44,3024.58,9.87,,,2414.96,5032.0,7999.6
2023-03-27,16985.7,57653.86,39431.3,19567.69,15830.31,6962.0,1593.37,6708.93,3251.4,4012.48,27476.87,38.66,3239.03,11768.84,14894.85,3977.53,19624.7,52851.42,233739.41,99670.0,,15127.68,7078.27,8906.1,10786.22,735.91,3663.33,3052.28,9.99,,,2409.22,4997.8,8094.59
2023-03-28,16951.7,57613.72,39567.9,19784.65,15701.48,7034.1,1606.91,6760.33,3245.38,3999.51,27518.25,38.37,3255.54,11716.08,14949.35,3971.27,19657.5,53209.1,242386.0,101185.0,,15142.02,7088.34,8944.3,10839.11,733.81,3667.16,3063.33,9.82,,,2434.94,4811.5,8124.73
2023-03-29,17080.7,57960.09,39910.15,20192.4,15769.76,7050.3,1610.52,6839.44,3240.06,4006.14,27883.78,38.88,3262.54,11926.24,15123.96,4027.81,19837.7,53882.95,249104.09,101793.0,,15328.78,7186.99,9070.7,10963.31,745.54,3744.81,3122.09,9.93,,,2443.92,4943.2,8223.43
2023-03-31,17359.75,58991.52,40608.65,20400.11,15868.06,7177.8,1609.17,6805.28,3272.86,4050.93,28041.48,39.49,3258.9,12221.91,15374.91,4109.31,20099.9,53904.0,245716.2,101882.0,,15628.84,7322.39,9232.5,11106.24,756.18,3793.19,3209.44,10.11,,,2476.86,4812.9,8341.19
2023-04-03,17398.05,59106.44,40813.05,20409.18,,7223.0,1600.37,6827.17,3296.4,4090.57,28188.15,39.23,3281.08,12189.45,15487.76,4124.51,20278.3,53896.35,254696.91,101506.0,,15580.92,7345.96,9157.4,11093.09,758.41,3783.43,3235.49,9.97,,,2472.34,4839.5,8253.23
2023-04-05,17557.05,59689.31,40999.15,,,7237.2,1571.13,6819.67,,,27813.26,36.67,3318.87,11996.86,15368.26,4090.38,20159.6,53498.39,252848.7,100978.0,,15520.17,7316.3,9254.6,11115.4,755.76,3769.75,3169.72,9.58,,,2495.21,4919.9,8043.06
2023-04-06,17599.15,59832.97,41041.0,20331.2,15810.77,7219.0,,6792.77,3312.63,4096.64,27472.63,36.39,3300.48,12087.96,15379.13,4105.02,20196.7,,,100822.0,,15597.89,7324.75,9312.3,11230.07,759.84,3807.06,3195.7,9.6,,,2459.23,4912.8,8126.09
2023-04-10,17624.05,59846.51,40834.65,,15876.17,,1593.13,6771.23,3315.36,4104.81,27633.66,36.79,3294.43,12084.36,15427.18,4109.11,20275.8,54246.53,,101847.0,,,,,,,,,9.77,,,2512.08,5092.3,
2023-04-11,17722.3,60157.72,41366.5,20485.24,15913.88,7309.9,1597.1,6811.31,3313.57,4100.15,27923.37,38.41,3297.83,12031.88,15520.92,4108.94,20421.9,54604.63,259963.41,106214.0,,15655.17,7390.28,9237.7,11265.3,763.32,3817.13,3232.36,9.83,,,2547.86,5124.3,8262.36
2023-04-12,17812.4,60392.77,41557.95,20309.86,15932.97,7343.9,1592.67,6798.96,3327.18,4097.29,28082.7,37.62,3286.12,11929.34,15500.93,4091.95,20454.3,54333.12,266850.0,106890.0,,15703.6,7396.94,9278.7,11231.99,759.54,3801.69,3226.03,9.91,,,2550.64,5146.1,8231.53
2023-04-13,17828.0,60431.0,42132.55,20344.48,15804.76,7324.1,,6785.6,3318.36,4068.98,28156.97,37.6,3294.54,12166.27,15630.89,4146.22,20564.5,54695.78,270329.0,106458.0,,15729.46,7480.83,9310.0,11258.95,760.57,3812.93,3225.83,10.11,,,2561.66,5135.6,8255.15
2023-04-17,17706.85,59910.75,42262.55,20782.45,15963.55,7381.5,1600.41,6787.58,3385.61,4149.38,28514.78,38.24,3319.26,12157.72,15668.34,4151.32,20642.0,54778.93,281295.19,106016.0,,15789.53,7498.18,9378.5,11311.76,758.5,3849.52,3258.0,10.42,,,2575.91,5059.4,8378.66
2023-04-18,17660.15,59727.01,42265.2,20650.51,15869.44,7360.2,1593.85,6821.81,3393.33,4162.03,28658.83,38.43,3309.56,12153.41,15684.96,4154.87,20684.7,54385.52,284298.69,106163.0,,15882.67,7533.63,9421.9,11358.98,763.15,3831.31,3275.89,10.4,,,2571.09,5018.7,8480.68
2023-04-19,17618.75,59567.8,42154.0,20367.76,15770.47,7365.5,1580.73,,3370.13,4124.56,28606.76,38.01,3324.05,12157.23,15653.62,4154.52,20680.8,54308.09,275405.91,103913.0,,15895.2,7549.44,9494.8,11366.22,760.22,3838.4,3262.32,10.71,,,2575.08,5061.2,8543.03
2023-04-20,17624.45,59632.35,42269.5,20396.97,15707.52,7362.2,1565.1,,3367.03,4113.02,28657.57,36.89,3313.41,12059.56,15582.94,4129.79,20630.7,54293.71,281827.5,104367.0,,15795.97,7538.71,9450.9,11390.64,761.1,3824.19,3255.66,10.48,,,2563.11,5012.3,8510.68
2023-04-21,17624.05,59655.06,42118.0,20075.73,15602.99,7330.4,1558.36,,3301.26,4032.57,28564.37,36.24,3321.82,12072.46,15578.93,4133.52,20693.2,54175.28,290890.5,,,15881.66,7577.0,9415.6,11460.58,762.19,3826.3,3254.0,10.31,,,2544.4,,8489.95
2023-04-24,17743.4,60056.1,42635.75,19959.94,15626.87,7322.0,1557.87,,3275.41,3982.64,28593.52,36.6,3324.55,12037.2,15606.71,4137.04,20676.7,54713.7,299421.69,103947.0,,15863.95,7573.86,9406.4,11467.2,762.49,3832.59,3259.16,10.25,,,2523.5,5022.8,8495.13
2023-04-25,17769.25,60130.71,42678.5,19617.88,15370.73,,1540.2,,3264.87,3962.67,28620.07,35.76,3296.56,11799.16,15363.53,4071.63,20439.9,54371.09,303058.41,103220.0,,15872.13,7531.61,9290.3,11513.12,755.45,3825.77,3234.72,9.98,,,2489.02,4891.0,8507.15
2023-04-26,17813.6,60300.58,42829.9,19757.27,15374.63,7316.3,1543.95,6910.15,3264.1,3959.23,28416.47,35.69,3293.91,11854.35,15228.58,4055.99,20366.7,54023.32,304797.0,102312.0,,15795.73,7466.66,9293.7,11364.91,749.6,3795.6,3236.01,10.09,,,2484.83,4783.5,8461.15
2023-04-27,17915.05,60649.38,43000.85,19840.28,15411.49,7292.7,1531.23,6945.48,3285.88,3988.42,28457.68,36.52,3282.03,12142.24,15431.64,4135.35,20522.6,54442.17,296808.91,102923.0,,15800.45,7483.84,9314.6,11361.89,752.6,3779.42,3255.43,10.1,,,2495.81,4789.6,8368.63
2023-04-28,18065.0,61112.44,43233.9,19894.57,15579.18,7309.2,1529.12,6915.72,3323.27,4029.09,28856.44,37.47,3270.51,12226.58,15545.88,4169.48,20636.5,55121.22,297960.0,104432.0,,15922.38,7491.5,9241.0,11437.14,758.49,3801.81,3258.65,10.33,,,2501.53,4617.9,8432.12
2023-05-02,18147.65,61354.71,43352.1,19933.81,15636.48,7267.4,1528.43,6863.3,,,29157.95,36.59,3281.99,12080.51,15314.89,4119.58,20407.6,55179.43,295631.0,101927.0,,15726.94,7383.2,9082.0,11423.33,744.31,3760.41,3185.77,10.16,,,2524.39,4506.2,8388.42
2023-05-03,18089.85,61193.3,43312.7,19699.16,15553.41,7197.4,1533.3,6812.72,,,,36.41,3262.01,12025.33,15233.85,4090.75,20354.7,54947.01,288007.91,101797.0,,15815.06,7403.83,9076.7,11506.19,744.24,3770.88,3180.68,10.34,,,2501.4,4486.0,8318.65
2023-05-04,18255.8,61749.25,43685.45,19948.73,15609.03,7193.1,,6844.03,3350.46,4030.25,,35.88,3269.18,11966.4,15117.67,4061.22,20238.2,54667.21,281752.5,102174.0,,15734.24,7340.77,9043.6,11456.37,741.22,3737.39,3157.63,10.1,,,2500.94,4484.4,8287.13
2023-05-05,18069.0,61054.29,42661.2,20049.31,15626.07,7220.0,,6787.63,3334.5,4016.88,,36.31,3266.63,12235.41,15380.87,4136.25,20542.0,54937.39,297140.09,105148.0,,15961.02,7432.93,9147.3,11554.24,750.48,3799.88,3216.88,10.14,,,,4400.8,8396.67
2023-05-08,18264.4,61764.25,43284.0,20297.03,15699.57,7276.5,1562.25,6769.63,3395.0,4062.66,28949.88,37.62,3257.66,12256.92,15391.27,4138.12,20585.2,55033.12,304395.91,106042.0,,15952.83,7440.91,9211.3,11595.25,752.68,3805.96,3259.84,10.0,,,2513.21,4561.9,8511.97
2023-05-09,18265.95,61761.33,43198.15,19867.58,15727.7,7264.1,1564.66,6779.98,3357.67,4027.88,29242.82,37.75,3242.95,12179.55,15352.81,4119.17,20585.7,55452.73,307773.31,107114.0,,15955.48,7397.17,9183.2,11546.04,748.38,3767.41,3232.57,9.97,,,2510.06,4536.2,8557.26
2023-05-10,18315.1,61940.2,43331.05,19762.2,15641.76,7255.7,1569.56,6811.9,3319.15,3996.87,29122.18,36.57,3242.29,12306.44,15349.17,4137.64,20499.3,55534.68,310497.19,107448.0,,15896.23,7361.2,9167.7,11447.23,748.29,3737.51,3195.54,10.12,,,2496.51,4494.5,8536.86
2023-05-11,18297.0,61904.52,43475.3,19743.79,15514.64,7251.9,1567.4,6755.94,3309.55,3990.66,29126.72,37.35,3229.55,12328.51,15263.07,4130.62,20417.6,55014.16,313281.41,108256.0,,15834.91,7381.78,9182.8,11522.97,751.12,3739.83,3181.01,10.12,,,2491.0,4848.0,8544.01
2023-05-12,18314.8,62027.9,43793.55,19627.24,15502.36,7256.7,1561.35,6707.76,3272.36,3937.76,29388.3,38.15,3208.55,12284.74,15246.36,4124.08,20419.6,54948.34,321529.59,108464.0,,15913.82,7414.85,9234.1,11564.73,752.99,3741.07,3176.93,10.1,,,2475.42,4795.6,8545.4
2023-05-15,18398.85,62345.71,44072.1,19971.13,15475.05,7267.1,1541.38,6711.74,3310.74,3998.89,29626.34,39.15,3214.72,12365.21,15322.56,4136.28,20540.0,55261.42,320582.81,109029.0,,15917.24,7418.21,9201.5,11578.25,756.18,3750.08,3176.23,10.07,,,2479.35,4501.2,8629.33
2023-05-16,18286.5,61932.47,43903.7,19978.25,15673.9,7234.7,1539.84,6676.56,3290.99,3978.21,29842.99,38.31,3214.04,12343.05,15129.25,4109.9,20242.1,55180.97,318792.0,108194.0,,15897.93,7406.01,9191.4,11519.87,756.22,3688.89,3131.38,10.76,,,2480.24,4589.7,8632.37
2023-05-17,18181.75,61560.64,43698.7,19560.57,15925.29,7199.2,1522.74,6663.11,3284.23,3960.17,30093.59,37.82,3173.84,12500.57,15313.92,4158.77,20296.4,55067.37,327788.59,109460.0,,15951.3,7399.44,9211.6,11437.78,758.28,3681.5,3139.74,10.81,,,2494.66,4661.7,8658.88
2023-05-18,18129.95,61431.74,43752.3,19727.25,16101.88,7236.8,1526.69,,3297.32,3956.07,30573.93,38.49,3182.55,12688.84,15345.43,4198.05,20297.1,55263.11,331210.59,110108.0,,16163.36,7446.89,9213.1,,765.28,3717.3,3153.26,10.56,,,2515.4,4501.7,8675.72
2023-05-19,18203.4,61729.68,43969.4,19450.57,16174.92,7279.5,1514.89,6700.56,3283.54,3944.54,30808.35,37.84,3202.59,12657.9,15324.32,4191.98,20351.1,54296.05,338677.59,110745.0,,16275.38,7491.96,9251.5,11571.16,767.1,3736.78,3161.59,10.74,,,2537.79,,8686.61
2023-05-22,18314.4,61963.68,43885.1,19678.17,16180.89,7263.3,1529.24,6729.65,3296.47,3969.33,31086.82,37.96,3211.09,12720.78,15318.85,4192.63,,53466.32,338978.91,110213.0,,16223.99,7478.16,9305.0,11553.23,767.61,3736.57,3188.07,10.88,,,2557.08,4466.2,8724.32
2023-05-23,18348.0,61981.79,43954.45,19431.25,16188.03,7259.9,1534.84,6736.68,3246.24,3913.19,30957.77,37.89,3218.08,12560.25,15172.27,4145.58,20146.0,53123.22,340785.5,109929.0,,16152.86,7378.71,9267.0,11484.9,765.98,3731.41,3184.15,10.81,,,2567.55,4471.0,8725.59
2023-05-24,18285.4,61773.78,43677.85,19115.93,16159.32,7213.8,1536.51,6745.8,3204.75,3859.09,30682.68,37.25,3214.21,12484.16,15022.89,4115.24,19927.7,53393.4,341669.31,108800.0,,15842.13,7253.46,9163.5,11383.14,754.13,3656.28,3118.12,10.59,,,2567.45,4424.9,8517.26
2023-05-25,18321.15,61872.62,43681.4,18746.92,16292.0,7138.2,1535.42,6704.23,3201.26,3850.5,30801.13,37.0,3207.72,12698.09,14975.97,4151.28,19774.1,53744.68,,110054.0,,15793.8,7229.27,9116.1,11325.26,755.21,3627.07,3080.37,10.5,,,2554.69,4428.0,8551.08
2023-05-26,18499.35,62501.69,44018.0,,16505.05,7154.8,1530.84,6687.0,3212.5,3850.95,30916.31,37.43,3207.39,12975.69,15078.69,4205.45,19920.3,54025.45,,110906.0,,15983.97,7319.18,9191.1,11434.24,767.86,3652.16,3089.52,10.63,,,2558.81,4580.7,8609.19
2023-05-29,18598.65,62846.38,44311.9,18551.11,16636.3,7217.4,1540.97,6681.1,3221.45,3833.94,31233.54,,3195.22,,,,19968.0,54212.67,346369.0,110333.0,,15952.73,7303.81,9180.1,,764.1,3641.37,3081.49,,,,,4768.6,8587.08
2023-05-30,18633.85,62969.13,44436.35,18595.78,16622.74,7209.3,1534.81,6636.42,3224.21,3837.75,31328.16,37.25,3187.56,13017.43,14994.64,4205.52,19739.7,53341.85,343391.91,108967.0,,15908.91,7209.75,9167.5,11282.45,756.67,3582.9,3060.76,10.46,,,2585.52,4951.4,8482.82
2023-05-31,18534.4,62622.24,44128.15,18234.27,16578.96,7091.3,1533.54,6633.26,3204.56,3798.54,30887.88,35.64,3158.8,12935.29,14887.14,4179.83,19572.2,52736.26,342078.5,108335.0,,15664.02,7098.7,9050.2,11217.89,748.86,3536.79,3042.61,10.63,,,2577.12,4886.9,8462.15
2023-06-01,18487.75,62428.54,43790.2,18216.91,16512.65,7110.8,1521.4,,3204.63,3806.87,31148.01,35.97,3166.3,13100.98,15031.09,4221.02,19672.3,52724.03,353373.59,110565.0,,15853.66,7137.43,9167.5,11296.28,756.35,3551.92,3062.13,10.85,,,2569.17,4959.8,8522.96
2023-06-02,18534.1,62547.11,43937.85,18949.94,16706.91,7145.1,1531.2,,3230.07,3861.83,31524.22,37.3,,13240.77,15345.19,4282.37,20024.6,53232.71,352936.81,112558.0,,16051.23,7270.69,9317.3,11443.35,764.92,3632.83,3138.23,11.0,,,2601.36,5115.0,8657.12
2023-06-05,18593.85,62787.47,44101.65,19108.5,16714.43,7216.3,,6633.44,3232.44,3844.25,32217.43,35.46,3189.01,13229.43,15275.21,4273.79,19931.6,53536.05,360825.59,112696.0,,15963.89,7200.91,9289.1,11415.0,763.34,3634.52,3140.67,11.12,,,2615.41,5372.7,8605.93
2023-06-06,18599.0,62792.88,44164.55,19099.28,16761.66,7129.6,1528.54,6618.92,3195.34,3808.16,32506.78,37.46,3190.11,13276.42,15391.8,4283.85,20055.6,54432.19,380757.5,114610.0,,15992.44,7209.0,9310.8,11468.27,762.22,3656.9,3127.62,11.39,,,,5388.8,8567.98
2023-06-07,18726.4,63142.96,44275.3,19252.0,16922.48,7118.0,1533.21,6619.75,3197.76,3789.34,31913.74,38.51,3179.58,13104.9,15469.63,4267.52,19983.7,54291.44,380430.91,115488.0,,15960.56,7202.79,9359.8,11348.11,761.61,3650.23,3138.38,11.47,,,2615.6,5561.2,8585.99
2023-06-08,18634.55,62848.64,43995.25,19299.18,16733.69,7099.7,1559.5,6666.33,3213.59,3820.19,31641.27,38.22,3186.61,13238.52,15502.64,4293.93,19942.7,54338.18,380907.5,,,15989.96,7222.15,9338.3,11308.9,760.94,3641.39,3160.22,11.46,,,2610.85,5554.0,8604.04
2023-06-09,18563.4,62625.63,43989.0,19389.95,16886.4,7122.5,1555.11,6694.02,3231.41,3836.7,32265.17,37.71,3186.97,13259.14,15499.91,4298.86,19892.1,54512.14,381763.91,117019.0,,15949.84,7213.14,9309.7,11254.42,759.32,3639.4,3160.73,11.42,,,2641.16,5626.5,8503.43
2023-06-12,18601.5,62724.71,43944.2,19404.31,16955.37,,1551.41,6722.37,3228.83,3844.43,32434.0,37.96,3196.07,13461.92,15548.47,4338.93,19921.3,54278.12,381672.5,117336.0,,16097.87,7250.35,9344.4,11301.25,760.34,3642.11,3171.19,11.31,,,2629.35,5589.0,8532.64
2023-06-13,18716.15,63143.16,44079.85,19521.42,17216.6,7138.9,1562.4,6719.01,3233.67,3864.91,33018.65,38.59,3189.4,13573.32,15667.79,4369.01,19990.4,54574.75,381896.09,116743.0,,16230.68,7290.8,9333.7,11327.27,767.71,3650.49,3184.94,11.42,,,2637.95,5429.1,8597.88
2023-06-14,18755.9,63228.51,43988.0,19408.42,17238.14,7161.7,1561.15,6699.72,3228.99,3864.02,33502.42,38.24,3218.14,13626.48,15642.73,4372.59,20015.1,55145.43,378695.41,119069.0,,16310.79,7328.53,9432.8,11278.3,771.41,3665.87,3211.12,11.55,,,2619.08,5360.8,8678.21
2023-06-15,18688.1,62917.63,43443.6,19828.92,17334.98,7175.3,1557.71,6713.79,3252.98,3925.5,33485.49,38.68,3242.85,13782.82,15826.35,4425.84,20027.4,55344.25,391831.41,119221.0,,16290.12,7290.91,9430.8,11302.83,772.64,3658.54,3185.17,11.67,,,2608.54,5495.5,8680.16
2023-06-16,18826.0,63384.58,43938.15,20040.37,17288.91,7251.2,1559.39,6698.55,3273.33,3963.35,33706.08,38.43,3260.03,13689.57,15795.12,4409.59,19975.4,54842.51,409416.5,118758.0,,16357.63,7388.65,9495.0,11386.26,772.72,3658.43,3184.88,11.49,,,2625.79,5475.5,8772.21
2023-06-19,18755.45,63168.3,43633.75,19912.89,17274.56,7294.9,1556.92,6686.06,3255.81,3930.91,33370.42,,3241.17,,,,19934.2,54931.06,,119858.0,,16201.2,7314.05,9431.9,11306.64,768.98,3596.72,3157.41,,,,2609.5,5269.3,8689.56
2023-06-20,18816.7,63327.7,43766.5,19607.08,17184.91,7357.8,1537.59,6660.46,3240.36,3924.24,33388.91,38.09,3220.23,13667.29,15648.92,4388.71,19754.1,54365.68,,119622.0,,16111.32,7294.17,9439.8,11215.91,763.09,3584.67,3139.65,11.55,,,2604.91,5251.6,8657.93
2023-06-21,18856.85,63523.15,43859.2,19218.35,17202.4,7314.9,1522.12,6702.62,3197.9,3864.03,33575.14,38.24,3223.66,13502.2,15657.0,4365.69,19706.0,54063.91,429908.59,120420.0,,16023.13,7260.97,9436.4,11173.65,759.16,3559.13,3130.2,11.54,,,2582.63,5186.8,8655.34
2023-06-22,18771.25,63238.89,43724.85,,,7195.5,1509.31,6652.26,,,33264.88,38.0,3222.43,13630.61,15600.7,4381.89,19580.9,53563.31,415186.41,118934.0,,15988.16,7203.28,9364.7,11183.42,759.17,3547.85,3091.65,11.36,,,2593.7,5428.3,8580.63
2023-06-23,18665.5,62979.37,43622.9,18889.97,,7099.2,1505.52,6639.73,,,32781.54,37.66,3191.6,13492.52,15469.35,4348.33,19418.2,53341.91,420736.69,118977.0,,15829.94,7163.42,9265.8,11221.22,756.6,3523.37,3056.3,10.9,,,2570.1,5582.8,8476.27
2023-06-26,18691.2,62970.0,43641.05,18794.13,17059.24,7078.7,1485.32,6664.67,3150.62,3809.7,32698.81,38.5,3189.68,13335.78,15518.74,4328.82,19587.3,53335.74,432406.19,118243.0,,15813.06,7184.35,9274.0,11141.9,757.5,3506.29,3076.68,10.79,,,2582.2,5732.9,8427.04
2023-06-27,18817.4,63416.03,44121.5,19148.13,16887.9,7118.2,1478.1,6661.88,3189.44,3845.43,32538.33,39.66,3205.35,13555.67,15646.68,4378.41,19733.1,53926.91,416375.91,117523.0,,15846.86,7215.58,9393.0,11142.65,760.56,3479.87,3081.95,11.07,,,2581.39,5759.1,8498.76
2023-06-28,18972.1,63915.42,44327.8,19172.05,16935.63,7196.5,1466.93,,3189.38,3840.8,33193.99,39.17,3207.28,13591.75,15617.36,4376.86,19818.9,53460.06,409622.69,116681.0,,15949.0,7286.32,9481.3,11183.55,767.77,3492.77,3097.95,11.13,,,2564.19,,8593.19
